id,price,bedrooms,property_type,latitude,longitude
861766240930350284,250.0,2,Entire home/apt,47.577046655829776,-122.30232909738098
861806598141169201,75.0,2,Entire home/apt,47.68155066475933,-122.28977098236628
861847234137862745,732.0,2,Entire home/apt,47.58574,-122.30128
862050084313923352,232.0,2,Entire home/apt,47.6548081,-122.3421263
862050721353660113,,2,Entire home/apt,47.6548081,-122.3421263
862431850194089825,165.0,2,Entire home/apt,47.68362,-122.37178
862494135267973268,,2,Entire home/apt,47.59800688726352,-122.28782181961476
862603145639925326,139.0,2,Entire home/apt,47.53152972297119,-122.35588360631614
862795341427966077,203.0,2,Entire home/apt,47.6548081,-122.3421263
863053029837374942,624.0,2,Entire home/apt,47.5594662,-122.3911986
863757893297148657,208.0,2,Entire home/apt,47.61611057411741,-122.34840973331134
863892883163212325,149.0,2,Entire home/apt,47.6666778304248,-122.27145335823
863906505576899514,153.0,2,Entire home/apt,47.66649,-122.35364
864389113812335360,333.0,2,Entire home/apt,47.67375819217287,-122.3761284994376
866165801448176615,264.0,2,Entire home/apt,47.64364102867282,-122.385942744831
866255218338143025,,2,Entire home/apt,47.5505922,-122.2765376
866615228802788442,281.0,2,Entire home/apt,47.52431,-122.32042
866662921287446262,230.0,2,Entire home/apt,47.6111166110919,-122.33013711069704
866701603237319604,221.0,2,Entire home/apt,47.65460966103653,-122.3524032344595
866749044357749448,328.0,2,Entire home/apt,47.616788,-122.313795
867154945087825897,202.0,2,Entire home/apt,47.6548081,-122.3421263
867344967780757052,523.0,2,Entire home/apt,47.65485,-122.33546
867429255256833683,124.0,1,Private room,47.65505617372161,-122.3338837594831
867454811621376906,99.0,1,Private room,47.65459,-122.33395
867475723641093986,153.0,1,Private room,47.65351004511736,-122.33592224027848
867834958063854892,234.0,2,Entire home/apt,47.6548081,-122.3421263
867835564548226429,234.0,2,Entire home/apt,47.6548081,-122.3421263
868077388964755818,212.0,2,Entire home/apt,47.61594,-122.34788
868128433095121474,266.0,2,Entire home/apt,47.5459589,-122.3842499
868371654589439422,301.0,2,Entire home/apt,47.61749349999999,-122.3463071
868793051640316898,259.0,2,Entire home/apt,47.65910384687662,-122.3436211434548
868940647860549814,298.0,2,Entire home/apt,47.69403,-122.29094
868949253788067710,99.0,1,Private room,47.68869,-122.33593
868960031210515615,153.0,2,Entire home/apt,47.6063807,-122.3201928
868968319858852604,150.0,2,Entire home/apt,47.6063807,-122.3201928
868983390120677039,139.0,2,Entire home/apt,47.606585,-122.320415
870271014763181787,268.0,2,Entire home/apt,47.6235454,-122.3180627
870350489444745290,254.0,2,Entire home/apt,47.707211,-122.356008
870467383091576875,215.0,2,Entire home/apt,47.51938869932146,-122.36022880045836
870586193167554816,239.0,2,Entire home/apt,47.62536531942264,-122.32060952637065
870956383850352947,273.0,2,Entire home/apt,47.65906,-122.35832
871039530655606374,46.0,1,Private room,47.667274384563,-122.31672232007958
871082275769831539,218.0,2,Entire home/apt,47.51176,-122.38407
871808024316002031,528.0,2,Entire home/apt,47.6223922,-122.3256399
871840898431287651,438.0,2,Entire home/apt,47.5876288,-122.3099252
871893721091817059,444.0,2,Entire home/apt,47.55054954731455,-122.29903341602396
871905288338722829,160.0,2,Entire home/apt,47.606585,-122.320415
871921343895360157,466.0,2,Entire home/apt,47.60153,-122.30902
872106548632763102,121.0,2,Entire home/apt,47.57492,-122.29487
872290593114927480,529.0,2,Entire home/apt,47.59549579999999,-122.3051972
872306718009401116,460.0,2,Entire home/apt,47.5358852,-122.288879
872451886290658292,130.0,2,Entire home/apt,47.69831,-122.31346
872524839588521221,508.0,2,Entire home/apt,47.62155771595114,-122.31701353268046
872591530419785082,304.0,2,Entire home/apt,47.59720615062328,-122.3003077339264
872686192615183475,365.0,2,Entire home/apt,47.59702275086734,-122.30045684900514
872740612080626074,165.0,2,Entire home/apt,47.73326800233367,-122.35906285262053
872756703685751265,326.0,2,Entire home/apt,47.65191180382469,-122.33562963123964
873153269844789327,114.0,1,Private room,47.67652174487019,-122.38769230577654
873273965358971015,189.0,2,Entire home/apt,47.66260537523427,-122.35313944576082
873334438724519309,138.0,2,Entire home/apt,47.700646329867,-122.31180059654254
873398619573406008,172.0,2,Entire home/apt,47.549160097875216,-122.38428118648716
873663321487064456,233.0,2,Entire home/apt,47.6171782,-122.3313731
873664231827827017,232.0,2,Entire home/apt,47.6258,-122.3441
873664633563428553,221.0,2,Entire home/apt,47.60215,-122.32104
873665385613248748,211.0,2,Entire home/apt,47.6258042,-122.3441011
873969642365900163,264.0,2,Entire home/apt,47.57888,-122.37718
874019425231945063,138.0,2,Entire home/apt,47.6346079904097,-122.27725539133222
874043662132140870,163.0,2,Entire home/apt,47.68044,-122.37778
874557617861030462,142.0,2,Entire home/apt,47.606585,-122.320415
874573771525421667,145.0,2,Entire home/apt,47.6063807,-122.3201928
874790005981818641,333.0,2,Entire home/apt,47.67470350000001,-122.3773723
874924344871388062,726.0,2,Entire home/apt,47.62220769660332,-122.29916464537382
874928885660449998,78.0,1,Private room,47.700612288281626,-122.27878721096762
874930133443290143,117.0,1,Private room,47.6415,-122.32398
876067965482130148,608.0,2,Entire home/apt,47.6725509,-122.3895674
876077398696574199,230.0,2,Entire home/apt,47.56338,-122.31781
876283351542710366,1804.0,2,Entire home/apt,47.6532,-122.27882
876391395836546059,112.0,2,Entire home/apt,47.61585,-122.31258
876741975757607487,50.0,1,Private room,47.56106,-122.2957
876906076747234535,237.0,2,Entire home/apt,47.53431297917851,-122.36678906424864
877457735008225279,135.0,2,Entire home/apt,47.608600490700674,-122.30496791206572
877610888268531413,172.0,2,Entire home/apt,47.6648163,-122.3695101
877984291119520137,234.0,2,Entire home/apt,47.6548081,-122.3421263
878362061551147886,178.0,2,Entire home/apt,47.67842,-122.2993
878594283540712101,,2,Entire home/apt,47.53975339114354,-122.38151817680216
878761785851564235,97.0,2,Entire home/apt,47.68143,-122.37794
879088859984351120,264.0,2,Entire home/apt,47.6299092,-122.3457494
879189103521136274,189.0,2,Entire home/apt,47.580567530112845,-122.37510850637656
879483708576656178,222.0,2,Entire home/apt,47.6022,-122.32034
879615151225136056,379.0,2,Entire home/apt,47.64193,-122.40546
879624589896468415,228.0,2,Entire home/apt,47.6021955,-122.3203367
879674670939785123,158.0,2,Entire home/apt,47.62585470174386,-122.29950877092833
879720188532443560,576.0,2,Entire home/apt,47.58041,-122.37686
879824024811430911,156.0,2,Entire home/apt,47.71227062725025,-122.31058856145783
879863672064940258,117.0,2,Entire home/apt,47.649838,-122.32187
879890741165846407,47.0,1,Private room,47.70286871990598,-122.34701868721288
879891288472884269,,1,Private room,47.70246,-122.34523
880588082276771422,359.0,2,Entire home/apt,47.67561215835364,-122.30643692914052
881146279899026057,,2,Entire home/apt,47.58449785943988,-122.30683660218456
881397140002520759,116.0,2,Entire home/apt,47.65787,-122.34432
881515598838044936,972.0,2,Entire home/apt,47.57898,-122.37562
881858283361697895,152.0,2,Entire home/apt,47.552277437247504,-122.29331312592755
881908478084251830,162.0,2,Entire home/apt,47.70074,-122.30742
882130559405305373,261.0,2,Entire home/apt,47.68386892851827,-122.38527194013442
882431703402967342,127.0,2,Entire home/apt,47.6063807,-122.3201928
882503579485316718,221.0,2,Entire home/apt,47.6258035,-122.3441014
882601498141978969,186.0,2,Entire home/apt,47.66301828569927,-122.32495149273817
882790642949779843,99.0,2,Entire home/apt,47.57629,-122.37238
883568912573757037,102.0,1,Private room,47.69870905822372,-122.37181607764336
883755248653344878,133.0,2,Entire home/apt,47.58232492376677,-122.31618207617124
883855469614557879,218.0,2,Entire home/apt,47.6258042,-122.3441011
883880938553274344,151.0,2,Entire home/apt,47.606585,-122.320415
883883920988802648,139.0,2,Entire home/apt,47.606585,-122.320415
883886484636047118,144.0,2,Entire home/apt,47.606585,-122.320415
883931438019944861,174.0,2,Entire home/apt,47.61305,-122.33072
884006736170988064,,2,Entire home/apt,47.69065563601607,-122.30430643503534
884022569601206142,164.0,2,Entire home/apt,47.55145,-122.36458
884143621126060194,199.0,2,Entire home/apt,47.67094077742872,-122.35458860500428
884694778191058914,241.0,2,Entire home/apt,47.64872131353317,-122.38320417520733
885495698030364723,380.0,2,Entire home/apt,47.61206825616031,-122.29497930778211
885623994193157801,115.0,2,Entire home/apt,47.57759303450427,-122.4087345600128
885741383770195587,152.0,2,Entire home/apt,47.5454,-122.37435
885849820591424328,144.0,2,Entire home/apt,47.61576040000001,-122.3131078
885872354448382653,141.0,2,Entire home/apt,47.67541652855712,-122.291313484309
886344917059618155,420.0,2,Entire home/apt,47.66074389233879,-122.3461415246129
886403601729192918,781.0,2,Entire home/apt,47.62828829880778,-122.31601965807974
886590523948778465,374.0,2,Entire home/apt,47.6771,-122.31445
886774219616843702,205.0,2,Entire home/apt,47.60215239999999,-122.3210392
886947357112462197,283.0,2,Entire home/apt,47.6407444,-122.3442524
887104581254943035,330.0,2,Entire home/apt,47.60774415151901,-122.34319566044348
887618914927487465,138.0,2,Entire home/apt,47.65388,-122.33349
887652798585487133,86.0,2,Entire home/apt,47.51432,-122.27259
887710889821264695,190.0,2,Entire home/apt,47.6121355,-122.3298054
888232814779879488,223.0,2,Entire home/apt,47.6258042,-122.3441011
888233140910070022,217.0,2,Entire home/apt,47.60215239999999,-122.3210392
888372225149848317,535.0,2,Entire home/apt,47.60700497042171,-122.33830033943048
888406981212541451,147.0,2,Entire home/apt,47.56085,-122.27216
888739137152858486,,2,Entire home/apt,47.613750353740464,-122.34652118849448
888742619300461655,330.0,2,Entire home/apt,47.61589693669826,-122.34680341943016
888977222826108586,232.0,2,Entire home/apt,47.6258035,-122.3441014
889203281618644424,400.0,2,Entire home/apt,47.668988739973344,-122.36809247170903
889454600727429463,310.0,2,Entire home/apt,47.65296112323345,-122.35293172979344
889472480380093982,352.0,2,Entire home/apt,47.609982,-122.3098708
889551820011355476,92.0,2,Entire home/apt,47.6629,-122.35288
889623483113060683,230.0,2,Entire home/apt,47.59767009999999,-122.3319748
889854825552443030,354.0,2,Entire home/apt,47.6139112,-122.3328153
889913808014109260,233.0,2,Entire home/apt,47.59341,-122.30758
889914986067070763,100.0,1,Private room,47.66667447926256,-122.35805060153402
890158092227883717,335.0,2,Entire home/apt,47.6382955,-122.3434093
890524341736089149,256.0,2,Entire home/apt,47.6893001,-122.2897598
890700460903503499,132.0,2,Entire home/apt,47.62642839999999,-122.3584087
890746600710694659,129.0,1,Private room,47.66900795188685,-122.3704933659889
890752437918198071,172.0,2,Entire home/apt,47.664340144897984,-122.32737560062924
890817022738105919,275.0,2,Entire home/apt,47.64015974893943,-122.32934150844812
891484490358934824,196.0,2,Entire home/apt,47.6406134,-122.3579357
892069865367872592,318.0,2,Entire home/apt,47.639078688845565,-122.37500180730916
892336130609081808,180.0,2,Entire home/apt,47.65117236310417,-122.40916229877672
892499447391493173,237.0,2,Entire home/apt,47.5989426,-122.3011182
892500352059140146,234.0,2,Entire home/apt,47.5989426,-122.3011182
892696287617292280,95.0,2,Entire home/apt,47.55879,-122.28822
892855508617143735,168.0,1,Private room,47.6191919,-122.3158847
892873248424805202,240.0,2,Entire home/apt,47.60755227161934,-122.30951860314173
892875093735151570,375.0,2,Entire home/apt,47.68096,-122.35223
893235286985980627,237.0,2,Entire home/apt,47.5989426,-122.3011182
893797202679487808,142.0,1,Private room,47.54543,-122.38633
893819648994598469,132.0,2,Entire home/apt,47.59603,-122.30118
894183327355960626,136.0,2,Entire home/apt,47.50333,-122.26248
894277430321270979,246.0,2,Entire home/apt,47.73221684361192,-122.33734594684474
894883464465046693,128.0,2,Entire home/apt,47.67718,-122.29998
895706060777075130,428.0,2,Entire home/apt,47.55218,-122.30112
895715942101701087,85.0,2,Entire home/apt,47.65497,-122.32938
895775551051330006,120.0,2,Entire home/apt,47.52819,-122.363
895872331464391055,148.0,2,Entire home/apt,47.5549224,-122.3785192
895931981641356435,135.0,1,Private room,47.683189962616304,-122.3857266316899
896048873250977782,291.0,2,Entire home/apt,47.62965,-122.34678
896603583831075409,150.0,2,Entire home/apt,47.666689262581606,-122.32597845006218
896698437152064294,568.0,2,Entire home/apt,47.61541293963759,-122.3487491698449
896913025964288594,227.0,2,Entire home/apt,47.618848,-122.3467506
897062696643705329,152.0,2,Entire home/apt,47.72302413442358,-122.35349394883748
897084162314782314,83.0,2,Entire home/apt,47.66738988671131,-122.33637728215729
897135621196928797,74.0,2,Entire home/apt,47.521187,-122.3633166
897155604271247948,396.0,2,Entire home/apt,47.62954,-122.34763
897188690689950812,450.0,2,Entire home/apt,47.5532336,-122.2881944
897453621320106667,319.0,2,Entire home/apt,47.61543,-122.34823
897796018459787566,295.0,2,Entire home/apt,47.588157687436336,-122.31447224906924
898267704214035277,225.0,2,Entire home/apt,47.61261,-122.32204
898493882096960777,238.0,2,Entire home/apt,47.54471753061754,-122.39250071526725
898640398865500302,170.0,2,Entire home/apt,47.55567,-122.38548
899313408525548538,,2,Entire home/apt,47.66968176219365,-122.36976338158638
899524565614243391,101.0,2,Entire home/apt,47.6109606,-122.314375
900743071408697173,238.0,2,Entire home/apt,47.55207646086746,-122.38986813328204
900834296672088892,269.0,2,Entire home/apt,47.61224,-122.31282
901595906451030108,121.0,2,Entire home/apt,47.60514153161507,-122.33935666005146
901825634816868340,500.0,2,Entire home/apt,47.63943,-122.3765
902088063150566421,238.0,2,Entire home/apt,47.61131,-122.33094
902278789583790678,60.0,1,Private room,47.70778,-122.33425
902471355360496335,57.0,2,Entire home/apt,47.5263521550505,-122.3464336222846
902881647114756613,104.0,1,Private room,47.68047268125241,-122.37549153821924
903257633374783591,249.0,2,Entire home/apt,47.6121355,-122.3298054
903480642521750150,,1,Private room,47.62703980579241,-122.34937880056448
903634462779222398,109.0,2,Entire home/apt,47.57341361908404,-122.3093915453166
903781023195275339,218.0,2,Entire home/apt,47.6793001,-122.3182626
904292868243506446,100.0,2,Entire home/apt,47.69559,-122.36506
904330686129739791,,2,Entire home/apt,47.66703061191672,-122.3323897696308
904464085752351781,168.0,2,Entire home/apt,47.6568114,-122.3276161
904465878927030929,134.0,2,Entire home/apt,47.66152,-122.31638
904501697088942581,128.0,1,Private room,47.54722893336774,-122.38615941256283
904504777608038345,613.0,2,Entire home/apt,47.53118,-122.35451
904584393272462388,128.0,2,Entire home/apt,47.6568114,-122.3276161
904711304700929121,86.0,2,Entire home/apt,47.647597466310295,-122.38901938658915
904721665646818333,291.0,2,Entire home/apt,47.5964775,-122.310522
905036501610796262,,1,Private room,47.5911945,-122.3122609
905045194580264153,147.0,2,Entire home/apt,47.7095479,-122.3544304
905833925435945067,152.0,2,Entire home/apt,47.666208242023885,-122.35618634232787
906490022398686949,171.0,2,Entire home/apt,47.53589275244581,-122.28368705705196
906795463186620151,126.0,2,Entire home/apt,47.68352,-122.31771
906801738229106028,,2,Entire home/apt,47.53045,-122.3503
906828727889579078,584.0,2,Entire home/apt,47.665704374371465,-122.36636978284562
907252107188890154,287.0,2,Entire home/apt,47.61901,-122.30186
907434519927147627,50.0,1,Private room,47.56127,-122.29411
907521444174719984,225.0,2,Entire home/apt,47.613514,-122.3452114
907627352135666739,330.0,2,Entire home/apt,47.68250529539093,-122.36572525288103
907921619170351890,206.0,2,Entire home/apt,47.66085300600562,-122.36613919698932
908030080139843297,248.0,2,Entire home/apt,47.61778414720645,-122.3462749645114
908266533940228783,,1,Private room,47.60515,-122.30455
908275632138184018,125.0,2,Entire home/apt,47.626718092848506,-122.31784824281932
908290167228779554,,2,Entire home/apt,47.61276,-122.30113
908705238854064632,390.0,2,Entire home/apt,47.71845,-122.33392
909590781192149813,120.0,2,Entire home/apt,47.66163421866833,-122.3139977345719
910222179783427414,,2,Entire home/apt,47.53899031873297,-122.27721277624369
910403006603625243,,2,Entire home/apt,47.53457,-122.27919
910899236560150448,172.0,2,Entire home/apt,47.61529416831478,-122.34142077301637
910965533587192083,132.0,2,Entire home/apt,47.6598769155932,-122.3257100113155
911898928276212002,682.0,2,Entire home/apt,47.65057,-122.38465
913300677321560055,140.0,2,Entire home/apt,47.54216,-122.38561
913944854385380645,169.0,2,Entire home/apt,47.63372704606154,-122.3113663364777
914141324742792535,150.0,1,Private room,47.51761,-122.27214
914158278369388717,109.0,1,Private room,47.73296,-122.29147
914453180097216682,294.0,2,Entire home/apt,47.61586,-122.34827
914535514477786842,81.0,2,Entire home/apt,47.51373,-122.37277
914596282725805682,238.0,2,Entire home/apt,47.64346,-122.31663
914747866594636157,290.0,2,Entire home/apt,47.64490107888038,-122.38433923576171
914812816098611728,184.0,2,Entire home/apt,47.586757502451,-122.31299803760672
915104457350076294,150.0,2,Entire home/apt,47.56732,-122.3766
915116713636500908,157.0,2,Entire home/apt,47.64382983579267,-122.31639692477634
915176723164745928,,2,Entire home/apt,47.517188,-122.3785518
915289187219049256,,2,Entire home/apt,47.66657,-122.33618
915387782092757176,269.0,2,Entire home/apt,47.67844,-122.38062
915850758920612357,1131.0,2,Entire home/apt,47.63107190471082,-122.36302323176962
916193789908767564,332.0,2,Entire home/apt,47.6085,-122.34502
916248287992756796,219.0,2,Entire home/apt,47.6903119,-122.366525
916286072933353981,354.0,2,Entire home/apt,47.67078087724553,-122.39064743386233
917018315132804330,182.0,2,Entire home/apt,47.6867,-122.37474
917475219269880405,79.0,2,Entire home/apt,47.61189041262082,-122.32386347320023
918100491092767185,74.0,1,Private room,47.58349,-122.29634
918289889763034721,228.0,2,Entire home/apt,47.7328207,-122.3502768
918765026651709881,308.0,2,Entire home/apt,47.6149368,-122.347611
919020281306629948,164.0,2,Entire home/apt,47.72321537111068,-122.31458732222534
919119930880052796,167.0,2,Entire home/apt,47.52210318615676,-122.35526469629517
919228275843566232,366.0,2,Entire home/apt,47.65743,-122.3505
919498658525783606,91.0,2,Entire home/apt,47.510310479764,-122.2442804196434
919590271499393720,271.0,2,Entire home/apt,47.6146088,-122.3481088
919665735789899211,84.0,1,Private room,47.68340167524506,-122.38263781782273
919792936769957480,,1,Private room,47.64397,-122.35225
919818445329177927,,1,Private room,47.64205,-122.35236
919953838322142066,52.0,1,Private room,47.658703073641895,-122.3952653
920414613109156919,307.0,2,Entire home/apt,47.67295539126479,-122.4004497046263
920981788064736722,409.0,2,Entire home/apt,47.61538444232292,-122.34740162168806
921230417531048370,160.0,2,Entire home/apt,47.68745419308663,-122.30921057772534
921891179947596006,,2,Entire home/apt,47.58689,-122.30974
922022780737509716,171.0,2,Entire home/apt,47.61420113444809,-122.34850782949162
922692931054684027,172.0,2,Entire home/apt,47.59749,-122.30929
923143449336373176,160.0,2,Entire home/apt,47.62867,-122.34594
923950236655959428,245.0,2,Entire home/apt,47.6174659,-122.3135689
924023591463354111,167.0,2,Entire home/apt,47.66272429751822,-122.32923868095092
924027239945690211,185.0,2,Entire home/apt,47.65177872224277,-122.3376838412628
924061504498295000,263.0,2,Entire home/apt,47.66792,-122.31503
924343963756666669,431.0,2,Entire home/apt,47.61896,-122.32491
924603357049459781,130.0,2,Entire home/apt,47.606585,-122.320415
924668904930552884,99.0,2,Entire home/apt,47.69107830000001,-122.3281085
924669981117868575,152.0,2,Entire home/apt,47.62141,-122.30174
924726148591242812,108.0,1,Private room,47.60044108527798,-122.3119331878981
924848643922457818,364.0,2,Entire home/apt,47.63278,-122.35831
925294362487750601,371.0,2,Entire home/apt,47.6818070546227,-122.3844944401673
925467590575412335,183.0,2,Entire home/apt,47.5262622,-122.3185633
925511815689802791,110.0,2,Entire home/apt,47.72155,-122.35792
925638605648925962,332.0,2,Entire home/apt,47.55730325662008,-122.38233360711172
925747895187933086,308.0,2,Entire home/apt,47.63925,-122.32338
925753170853568874,332.0,2,Entire home/apt,47.61556,-122.3484
926062817367846437,130.0,2,Entire home/apt,47.50513426779341,-122.37343691935304
926401489926716829,87.0,2,Entire home/apt,47.55476,-122.35868
926949840942883775,272.0,2,Entire home/apt,47.63957,-122.34345
927378029009534880,82.0,1,Private room,47.66401,-122.29009
927576882862638750,257.0,2,Entire home/apt,47.67624391677172,-122.32693982444086
927582065157114683,287.0,2,Entire home/apt,47.67771393424093,-122.32474189963344
928214719830395487,194.0,2,Entire home/apt,47.7188758,-122.2870586
929116928327185448,301.0,2,Entire home/apt,47.540219422772026,-122.32316527272708
929245047453021768,144.0,2,Entire home/apt,47.59765,-122.33198
930386777620157911,223.0,2,Entire home/apt,47.55166070000001,-122.2875938
930575145717898723,122.0,2,Entire home/apt,47.63927489692845,-122.3518166534424
930575151506655064,173.0,2,Entire home/apt,47.6404565531066,-122.35259395436752
930595550547220337,156.0,2,Entire home/apt,47.63037650617846,-122.34382960549262
930758705007222304,250.0,2,Entire home/apt,47.69572789999999,-122.3958824
931298305300160541,249.0,2,Entire home/apt,47.69356,-122.38362
931351734096041339,283.0,2,Entire home/apt,47.56576,-122.36451
931477684453144271,132.0,2,Entire home/apt,47.6597824,-122.3979427
931500262692431455,139.0,2,Entire home/apt,47.660865451624,-122.39770136551157
931523939917931748,243.0,2,Entire home/apt,47.66013295406473,-122.39890613233314
931923970061302512,272.0,2,Entire home/apt,47.59498949553789,-122.30847052997407
932047974284032593,190.0,2,Entire home/apt,47.58338,-122.37607
932096537464276831,212.0,2,Entire home/apt,47.69556,-122.35843
932182395465826634,91.0,1,Private room,47.65642216803241,-122.32689180688486
932193605944486585,218.0,2,Entire home/apt,47.616043954431696,-122.34251883312614
932239054261106329,376.0,2,Entire home/apt,47.5858644,-122.3021547
932546572258022544,169.0,2,Entire home/apt,47.60609,-122.31214
932856981670182906,127.0,2,Entire home/apt,47.6536765432033,-122.38334372250588
932873289086830732,144.0,2,Entire home/apt,47.658978097351934,-122.3227974509729
933510213071971979,,2,Entire home/apt,47.63236636030917,-122.34280663862305
933536835890673871,365.0,2,Entire home/apt,47.61948516747138,-122.30888733100072
933546406472611643,140.0,2,Entire home/apt,47.57278,-122.41064
934232081561631734,170.0,2,Entire home/apt,47.61475115785026,-122.31243580405794
934743100224319868,300.0,2,Entire home/apt,47.66664440781712,-122.3155066705174
934906314734707710,168.0,2,Entire home/apt,47.6749836,-122.3950234
935044464009368611,90.0,2,Entire home/apt,47.61468,-122.32415
935091740661459056,105.0,2,Entire home/apt,47.687102957558686,-122.3365196213574
935688489082949704,408.0,2,Entire home/apt,47.65858,-122.35934
936165661062208553,,2,Entire home/apt,47.68689242808718,-122.34939809394024
936350080362726657,168.0,2,Entire home/apt,47.6121355,-122.3298054
936393676925936356,,2,Entire home/apt,47.66923,-122.30752
937195246728290569,280.0,2,Entire home/apt,47.5659,-122.3179
937258288413566641,310.0,2,Entire home/apt,47.640252887846536,-122.32792092619452
937740273007093831,453.0,2,Entire home/apt,47.681578369022304,-122.26868431491954
938372066082633733,468.0,2,Entire home/apt,47.61457868211852,-122.34813943505289
938433027190833929,279.0,2,Entire home/apt,47.61749349999999,-122.3463071
938733026951084333,,2,Entire home/apt,47.57617684074648,-122.38026654308648
939306896544872966,292.0,2,Entire home/apt,47.58161,-122.30016
939419454114758477,286.0,2,Entire home/apt,47.6737,-122.31899
939425393092099917,324.0,2,Entire home/apt,47.60986672413514,-122.34465304638482
940106596572161616,262.0,2,Entire home/apt,47.64257675905393,-122.32512294428206
940611419726672486,245.0,2,Entire home/apt,47.71398739461985,-122.34231831317504
940675618598540264,218.0,2,Entire home/apt,47.6631322,-122.3516623
940708580592672222,156.0,2,Entire home/apt,47.67322,-122.34668
940726914625808454,232.0,2,Entire home/apt,47.612969795814486,-122.34650981146224
940913802661832814,353.0,2,Entire home/apt,47.66478,-122.29184
942052494311034553,116.0,2,Entire home/apt,47.59242382277897,-122.31686957893668
942058251135054053,118.0,2,Entire home/apt,47.51762,-122.28595
942240590643369385,185.0,2,Entire home/apt,47.665840867144695,-122.37758543896994
942432342134788773,211.0,2,Entire home/apt,47.6166890319004,-122.34735144169524
943068393497595811,110.0,2,Entire home/apt,47.669221652166144,-122.39309292286634
943079891562716975,,2,Entire home/apt,47.67334209205868,-122.32257152750856
943446654078199367,309.0,2,Entire home/apt,47.54322561384558,-122.27303210667996
944223336825077748,184.0,2,Entire home/apt,47.55778,-122.26969
944918471855182804,295.0,2,Entire home/apt,47.60916404912178,-122.34391085117596
944934169127409792,149.0,2,Entire home/apt,47.65166772615984,-122.37469387155406
945168154429393106,139.0,2,Entire home/apt,47.7337741,-122.3488862
945787749755530436,229.0,2,Entire home/apt,47.55205,-122.36597
946700604446768585,116.0,2,Entire home/apt,47.6209762,-122.2983357
946729341545176755,200.0,2,Entire home/apt,47.59421,-122.30044
947340341598359148,298.0,2,Entire home/apt,47.61338296004288,-122.34643794835158
947429327246006108,225.0,2,Entire home/apt,47.5211254,-122.3482406
947976911933784220,90.0,1,Private room,47.56661,-122.29089
948000131795085610,113.0,2,Entire home/apt,47.6774297,-122.2705414
948220463223402630,,1,Private room,47.57746,-122.39667
949172170641706059,227.0,2,Entire home/apt,47.60388,-122.31636
949284594594321070,158.0,2,Entire home/apt,47.56118,-122.27559
949350333467771973,1612.0,2,Entire home/apt,47.6748181994189,-122.27506853305488
949613439379546262,191.0,2,Entire home/apt,47.55729,-122.26932
950142898623320576,332.0,2,Entire home/apt,47.62684,-122.34416
950834159113458498,381.0,2,Entire home/apt,47.60834533366814,-122.33968545136148
950875287192576672,170.0,2,Entire home/apt,47.65419,-122.35789
951360826907458294,327.0,2,Entire home/apt,47.59494796736284,-122.2941885597548
951615014529972539,214.0,2,Entire home/apt,47.58034794647619,-122.30372533866374
951635682079144189,242.0,2,Entire home/apt,47.66503575905209,-122.36897120626078
951711018836318765,230.0,2,Entire home/apt,47.60432832005034,-122.28517296159018
951717414001630428,165.0,2,Entire home/apt,47.68986,-122.30791
951770772459343192,137.0,2,Entire home/apt,47.61749349999999,-122.3463071
952333648101962286,132.0,2,Entire home/apt,47.68198524237358,-122.31698726912336
952465687930263075,88.0,1,Private room,47.58572,-122.31259
953015980796934607,413.0,2,Entire home/apt,47.608704,-122.3386233
953268356233470898,368.0,2,Entire home/apt,47.61951,-122.30142
953759318980432902,,2,Entire home/apt,47.65984881156433,-122.34406758401995
953816092540499675,168.0,2,Entire home/apt,47.62465,-122.31813
954314672220005811,210.0,2,Entire home/apt,47.59917145309307,-122.3324603035308
954318318893709961,438.0,2,Entire home/apt,47.597395265283154,-122.33387449760956
954322640828372266,214.0,2,Entire home/apt,47.59923,-122.33396
954324894373980968,435.0,2,Entire home/apt,47.59940876934677,-122.33221834631834
954384987820082836,255.0,2,Entire home/apt,47.63152,-122.35957
954475588030394749,197.0,2,Entire home/apt,47.60899333024423,-122.33888079206542
954760330665788899,,2,Entire home/apt,47.521372771921925,-122.35654003374422
955407805570012955,108.0,2,Entire home/apt,47.67699,-122.3603
955625515870213664,89.0,2,Entire home/apt,47.61167,-122.32481
955975190075533876,239.0,2,Entire home/apt,47.61772389999999,-122.3039631
956180506580185890,132.0,2,Entire home/apt,47.62494,-122.31506
956482700168390854,334.0,2,Entire home/apt,47.68689,-122.37551
956583158816273277,310.0,2,Entire home/apt,47.57342,-122.30918
956642108218772264,,2,Entire home/apt,47.58552,-122.39789
956886464904514995,184.0,2,Entire home/apt,47.58813195754779,-122.3141600690816
957169727761884741,281.0,2,Entire home/apt,47.64082,-122.37603
957492830967744018,173.0,2,Entire home/apt,47.59232192324684,-122.30684307897592
957570942633728831,314.0,2,Entire home/apt,47.61134874432851,-122.31192292980026
957584172521053748,287.0,2,Entire home/apt,47.6174645,-122.3134712
957600725900588082,172.0,2,Entire home/apt,47.67742,-122.36803
957951302615711172,146.0,2,Entire home/apt,47.56981366937836,-122.28855988241648
958023610731717787,175.0,2,Entire home/apt,47.61749349999999,-122.3463071
958117572625194222,,2,Entire home/apt,47.64303747901337,-122.3018944369954
958729366924422380,220.0,2,Entire home/apt,47.64834349161851,-122.3736722452023
